F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ
21258,0.0166675,8.63491965830326,-2.295206,0.4671882,-1.490681,21.40221,8.625171,357.8431
21262,0.0166663,8.65158595889807,-2.29517,0.4672913,-1.490698,21.39304,8.652046,357.8662
21264,0.0166674,8.66825335845351,-2.295039,0.4673444,-1.490643,21.39154,8.662572,357.8759
21268,0.0166672,8.68492055870593,-2.295028,0.4673941,-1.490682,21.38668,8.678185,357.888
21272,0.016667,8.70158755779266,-2.294987,0.4675102,-1.490748,21.37986,8.69591,357.8976
21274,0.0166668,8.71825435757637,-2.294965,0.4676426,-1.490762,21.37274,8.707108,357.8938
21278,0.0166685,8.7349228579551,-2.294895,0.4678423,-1.490757,21.35449,8.725713,357.8893
21282,0.0166664,8.7515892572701,-2.294881,0.4680863,-1.490749,21.32064,8.741594,357.8901
21284,0.0166659,8.7682551573962,-2.29504,0.4681914,-1.490794,21.29326,8.749316,357.8969
21288,0.0166678,8.78492295742035,-2.29491,0.4685602,-1.490663,21.22844,8.766052,357.9139
21292,0.0166659,8.80158885754645,-2.295151,0.468692,-1.490719,21.19912,8.775386,357.9183
21296,0.0166678,8.8182566575706,-2.295147,0.4690371,-1.4906,21.14324,8.790373,357.9193
21298,0.0166667,8.83492335677147,-2.29517,0.469215,-1.490522,21.11302,8.798583,357.9201
21302,0.0166679,8.85159125737846,-2.295242,0.4696402,-1.49035,21.04944,8.817346,357.9298
21304,0.0166655,8.86825675703585,-2.295535,0.4698325,-1.490289,21.00695,8.828753,357.9363
21308,0.0166675,8.88492425717413,-2.295929,0.4702997,-1.490119,20.91175,8.855906,357.9481
21312,0.0166665,8.90159075707197,-2.296159,0.4705522,-1.490024,20.86287,8.871364,357.9568
21316,0.0166669,8.91825765743852,-2.296781,0.4710697,-1.489805,20.75978,8.888144,357.9973
21318,0.0166672,8.93492485769093,-2.297117,0.4713312,-1.489706,20.7072,8.889599,358.0293
21322,0.0166677,8.95159255713224,-2.297983,0.4718398,-1.489497,20.58444,8.880542,358.0999
21324,0.016666,8.96825855784118,-2.298554,0.4720808,-1.489412,20.52865,8.873541,358.1329
21328,0.0166671,8.98492565751076,-2.299441,0.4723767,-1.489324,20.44793,8.860061,358.171
21332,0.0166666,9.00159225799143,-2.301042,0.4728182,-1.489215,20.33572,8.831565,358.1921
21334,0.0166672,9.01825945824385,-2.302292,0.473129,-1.489192,20.28237,8.809754,358.2053
21338,0.0166668,9.03492625802755,-2.304433,0.4736383,-1.489075,20.20192,8.770895,358.2869
21342,0.0166668,9.05159305781126,-2.307141,0.4743477,-1.488957,20.11627,8.718655,358.4751
21344,0.0166697,9.06826275773346,-2.308512,0.474814,-1.488777,20.07542,8.695657,358.5774
21348,0.0166643,9.08492705784738,-2.311811,0.4758276,-1.488385,19.95487,8.628353,358.8438
21352,0.0166676,9.1015946585685,-2.313559,0.4763307,-1.488196,19.87642,8.589786,358.9788
21356,0.0166671,9.11826175823808,-2.317406,0.4773188,-1.487727,19.7286,8.531367,359.1978
21358,0.0170274,9.13528915867209,-2.319586,0.4777462,-1.487555,19.65418,8.506766,359.2949
21362,0.0166685,9.15195765905082,-2.323731,0.4785994,-1.487001,19.47736,8.46172,359.5101
21364,0.0166666,9.1686242595315,-2.325922,0.4790422,-1.486639,19.39332,8.450708,359.6095
21368,0.0166698,9.18529406003654,-2.330787,0.4797217,-1.486076,19.20584,8.453725,359.8033
21372,0.0166646,9.20195866003633,-2.333309,0.4800316,-1.485782,19.11981,8.469574,359.8742
21376,0.016667,9.21862565912306,-2.338664,0.4805592,-1.485151,18.92265,8.547494,0.009579102
21378,0.0166666,9.23529225960374,-2.341434,0.4807629,-1.484823,18.84072,8.604292,0.0741688
21380,0.0166678,9.25196005962789,-2.344629,0.4809804,-1.484395,18.75335,8.680972,0.1614843
21384,0.0166666,9.26862666010857,-2.349982,0.4812533,-1.483782,18.6431,8.822901,0.3336428
21388,0.0166694,9.2852960601449,-2.353539,0.4813687,-1.483405,18.5979,8.914845,0.4582679
21392,0.016665,9.30196106061339,-2.35933,0.4815162,-1.482763,18.5545,9.083285,0.7423372
21394,0.0166665,9.31862756051123,-2.362837,0.4817381,-1.482275,18.54671,9.177598,0.931563
21398,0.0166675,9.33529506064951,-2.368914,0.4819548,-1.481597,18.54667,9.32025,1.200165
21400,0.0166664,9.35196145996451,-2.372615,0.4820203,-1.481254,18.54449,9.421547,1.350333
21404,0.016667,9.36862845905125,-2.378536,0.4821937,-1.48052,18.53019,9.619394,1.561426
21408,0.0166674,9.3852958586067,-2.382008,0.4823001,-1.479992,18.51275,9.737806,1.662412
21412,0.0166671,9.40196295827627,-2.387992,0.4823698,-1.479194,18.47242,9.95722,1.818095
21416,0.0166673,9.41863025911152,-2.39417,0.4823755,-1.478377,18.42804,10.21102,1.965613
21418,0.0166653,9.43529555946589,-2.397101,0.4824287,-1.477917,18.41175,10.34827,2.056094
21420,0.0166678,9.45196335949004,-2.400945,0.4823838,-1.477453,18.40039,10.48728,2.167045
21424,0.0166666,9.46862995997071,-2.406723,0.4823485,-1.476592,18.39093,10.70083,2.368468
21428,0.0166672,9.48529716022313,-2.410123,0.4823815,-1.47601,18.38667,10.82775,2.479386
21432,0.0166666,9.5019637607038,-2.415337,0.4823712,-1.475083,18.38043,11.04517,2.656444
21434,0.0166669,9.51863066107035,-2.418411,0.482347,-1.474492,18.37826,11.1604,2.773961
21438,0.0166682,9.53529886156321,-2.423426,0.4821971,-1.473597,18.38282,11.34009,3.005053
21442,0.0190033,9.55430216155946,-2.428511,0.4819266,-1.472578,18.4015,11.50914,3.243367
21444,0.0166658,9.57096796110272,-2.430767,0.4817438,-1.472051,18.4171,11.60752,3.363482
21450,0.0166669,9.58763486146927,-2.435619,0.4812139,-1.470959,18.44119,11.80604,3.590427
21452,0.0166666,9.60430146194994,-2.437531,0.480962,-1.470506,18.44607,11.91372,3.709458
21456,0.0166671,9.62096856161952,-2.442051,0.4801231,-1.469733,18.44234,12.13066,3.938027
21458,0.0166689,9.63763746246696,-2.443986,0.4797351,-1.46921,18.42951,12.23401,4.029303
21462,0.0166652,9.65430266223848,-2.447762,0.4789906,-1.468292,18.3695,12.50389,4.243517
21464,0.0166671,9.67096976190805,-2.449355,0.4786492,-1.467743,18.33809,12.63391,4.351608
21470,0.0166668,9.68763656169176,-2.452471,0.4778806,-1.466666,18.27464,12.88316,4.599331
21472,0.016676,9.70431256107986,-2.453923,0.4775428,-1.466196,18.24203,12.98549,4.717174
21476,0.0166663,9.72097886167467,-2.45711,0.4767323,-1.465272,18.16384,13.23178,4.996786
21478,0.0166669,9.73764576204121,-2.458305,0.4764579,-1.464692,18.12245,13.34126,5.108911
21482,0.0166667,9.75431246124208,-2.460807,0.4758962,-1.463632,18.0475,13.53735,5.318799
21484,0.0166676,9.7709800619632,-2.46192,0.4756148,-1.463108,18.01227,13.63081,5.428838
21490,0.0166664,9.7876464612782,-2.46408,0.47512,-1.46203,17.93977,13.80451,5.646576
21492,0.0166666,9.80431306175888,-2.465301,0.4748352,-1.461566,17.90672,13.87837,5.734405
21496,0.0166672,9.82098026201129,-2.467035,0.474443,-1.460363,17.82845,13.99642,5.909374
21498,0.016667,9.83764726109803,-2.467971,0.4742501,-1.459804,17.79089,14.03432,5.991113
21502,0.0166674,9.85431466065347,-2.469718,0.4738913,-1.458708,17.70049,14.11449,6.190935
21504,0.0166666,9.87098126113415,-2.470384,0.473788,-1.458153,17.65846,14.14369,6.293331
21510,0.0166667,9.88764796033502,-2.47198,0.4734918,-1.457144,17.57067,14.19363,6.533564
21512,0.0166668,9.90431476011872,-2.472515,0.473374,-1.456646,17.53808,14.21266,6.662906
21516,0.0166666,9.9209813605994,-2.473673,0.4731202,-1.45564,17.5034,14.24231,6.905891
21518,0.0166699,9.93765125982463,-2.474105,0.4730062,-1.455218,17.49136,14.26087,7.019113
21522,0.016665,9.95431626029313,-2.47488,0.4728586,-1.454327,17.49078,14.29883,7.174648
21526,0.0166667,9.97098295949399,-2.474948,0.4729191,-1.453825,17.49903,14.31964,7.227554
21530,0.016667,9.98764995858073,-2.474965,0.4730794,-1.453056,17.50782,14.3664,7.297127
21532,0.0166662,10.0043161585927,-2.474992,0.4732091,-1.452764,17.4967,14.38664,7.293064
21536,0.0166677,10.020983858034,-2.474549,0.4737261,-1.452206,17.42598,14.41964,7.214439
21538,0.016667,10.0376508571208,-2.474142,0.4740694,-1.451937,17.3601,14.43029,7.145408
21542,0.0166674,10.0543182566762,-2.472838,0.4749537,-1.451425,17.17612,14.42933,6.989198
21544,0.0166668,10.0709850564599,-2.471978,0.4754529,-1.451183,17.06004,14.42235,6.897286
21550,0.0166674,10.0876524560153,-2.469489,0.4766003,-1.450662,16.82828,14.41056,6.670156
21552,0.0166663,10.1043187566102,-2.468048,0.4770852,-1.450465,16.71649,14.40861,6.538675
21556,0.0166672,10.1209859568626,-2.464727,0.4780228,-1.450217,16.54197,14.41168,6.280565
21558,0.016669,10.1376549564302,-2.462637,0.478467,-1.450146,16.45476,14.41593,6.109603
21562,0.016666,10.1543209571391,-2.458121,0.4792595,-1.450087,16.3129,14.4354,5.703524
21564,0.0166668,10.1709877569228,-2.455941,0.4795575,-1.450162,16.26302,14.45649,5.494358
21570,0.0166657,10.1876534577459,-2.450556,0.4801078,-1.450407,16.19151,14.53497,5.00404
21572,0.0166666,10.2043200582266,-2.44791,0.4802423,-1.450609,16.1773,14.58446,4.766347
21574,0.0166675,10.2209875583649,-2.444434,0.4804324,-1.450854,16.17393,14.65259,4.456623
21578,0.0166668,10.2376543581486,-2.43887,0.4806733,-1.451381,16.19721,14.7819,3.970333
21582,0.0166667,10.2543210573494,-2.432978,0.4809148,-1.451972,16.25004,14.94154,3.41546
21584,0.0166667,10.2709877565503,-2.429614,0.4810375,-1.452315,16.29116,15.03447,3.098676
21590,0.0166669,10.2876546569169,-2.423053,0.4809069,-1.452991,16.39764,15.23908,2.46915
21592,0.016667,10.3043216560036,-2.419668,0.4809843,-1.453345,16.45501,15.33355,2.192583
21594,0.0166669,10.3209885563701,-2.415836,0.4809376,-1.453829,16.52003,15.4367,1.895668
21598,0.0166669,10.3376554567367,-2.409452,0.4809435,-1.45447,16.65744,15.59438,1.398913
21600,0.0166671,10.3543225564063,-2.405783,0.4808954,-1.454862,16.73794,15.67305,1.130602
21606,0.0166675,10.3709900565445,-2.399377,0.4809406,-1.455335,16.85901,15.78235,0.6894082
21608,0.0166676,10.3876576572657,-2.395865,0.4809365,-1.455644,16.91453,15.8288,0.4489473
21612,0.0166662,10.4043238572776,-2.3895,0.4808962,-1.456156,17.0074,15.89185,0.03181651
21614,0.0166676,10.4209914579988,-2.385823,0.4807302,-1.456354,17.06385,15.90377,359.8098
21618,0.0166666,10.4376580584794,-2.379831,0.4805793,-1.456549,17.15295,15.90195,359.4851
21620,0.0166666,10.4543246589601,-2.376437,0.4804949,-1.4566,17.21159,15.88782,359.304
21626,0.016667,10.4709916580468,-2.370611,0.4802419,-1.456743,17.32154,15.83276,358.9932
21630,0.0166676,10.487659258768,-2.3649,0.4799414,-1.456712,17.44748,15.74316,358.7035
21632,0.0166658,10.5043250583112,-2.36224,0.479769,-1.456742,17.51889,15.68519,358.5439
21634,0.0166675,10.5209925584495,-2.358955,0.4796379,-1.456559,17.59706,15.61279,358.3676
21638,0.0166669,10.5376594588161,-2.353804,0.4794428,-1.456316,17.72268,15.48999,358.057
21640,0.0166674,10.5543268583715,-2.351155,0.4793333,-1.456182,17.79078,15.42075,357.8765
21646,0.0166674,10.5709942579269,-2.346672,0.4790471,-1.456063,17.91833,15.29415,357.5578
21648,0.0166843,10.5876785572618,-2.343998,0.4788111,-1.456003,18.00398,15.21322,357.3626
21652,0.0166676,10.6043461579829,-2.33962,0.4785652,-1.455822,18.14613,15.08431,357.0403
21654,0.0166664,10.6210125572979,-2.337142,0.4783928,-1.45576,18.22282,15.02065,356.8443
21658,0.0166669,10.6376794576645,-2.333295,0.4781921,-1.455608,18.33082,14.93605,356.5353
21660,0.0166653,10.6543447580189,-2.330799,0.4781068,-1.455472,18.387,14.8821,356.3583
21666,0.0166669,10.6710116583854,-2.327541,0.4778553,-1.455446,18.47064,14.79653,356.1037
21670,0.0166698,10.6876814588904,-2.324209,0.4776642,-1.455354,18.55792,14.69684,355.8391
21672,0.0166649,10.7043463587761,-2.322557,0.4776234,-1.455287,18.59577,14.63878,355.6974
21674,0.0166664,10.7210127580911,-2.320986,0.477477,-1.455287,18.62843,14.57073,355.5413
21678,0.0166676,10.7376803588122,-2.318653,0.477279,-1.455278,18.6706,14.46642,355.3217
21682,0.0166663,10.754346659407,-2.317191,0.4772349,-1.455156,18.698,14.38577,355.1797
21686,0.0166667,10.7710133586079,-2.315237,0.4770713,-1.455057,18.74431,14.26553,354.9727
21690,0.0166677,10.7876810580492,-2.313468,0.4768391,-1.454974,18.80166,14.14591,354.7557
21692,0.0166659,10.8043469581753,-2.312534,0.4767323,-1.454895,18.83637,14.08236,354.6419
21696,0.0166672,10.8210141584277,-2.311013,0.4764965,-1.454749,18.90046,13.97916,354.4507
21698,0.0166666,10.8376807589084,-2.310288,0.4763571,-1.454668,18.93131,13.93773,354.3703
21700,0.0166668,10.8543475586921,-2.30969,0.4761868,-1.454603,18.96731,13.89069,354.2772
21706,0.0166677,10.8710152581334,-2.308593,0.4759119,-1.454398,19.02612,13.86042,354.1611
21710,0.016679,10.8876942582428,-2.307684,0.4756521,-1.454163,19.09583,13.85181,354.0665
21712,0.0192493,10.906943557784,-2.307168,0.475548,-1.453968,19.12935,13.85588,354.04
21716,0.0166682,10.9236117582768,-2.306486,0.4753112,-1.453707,19.18378,13.86696,354.0321
21718,0.0166714,10.940283158794,-2.306097,0.475172,-1.453552,19.20496,13.86543,354.0457
21722,0.0166644,10.9569475594908,-2.305743,0.4748455,-1.453358,19.25556,13.85878,354.0902
21726,0.0166665,10.9736140593886,-2.305629,0.4747039,-1.453252,19.27982,13.85023,354.1081
21730,0.01667,10.9902840591967,-2.305325,0.4744559,-1.45304,19.33847,13.80738,354.1313
21732,0.0166668,11.0069508589804,-2.305264,0.4743281,-1.452926,19.36785,13.7706,354.142
21736,0.0166654,11.023616258055,-2.305225,0.4742032,-1.452764,19.40401,13.68176,354.1557
21738,0.0166664,11.04028265737,-2.305165,0.4741874,-1.452669,19.41823,13.6226,354.1585
21742,0.0166732,11.0569558572024,-2.305168,0.4741832,-1.452506,19.43094,13.50846,354.1507
21746,0.0166634,11.0736192576587,-2.305176,0.4741671,-1.452473,19.42728,13.44626,354.1418
21750,0.0166648,11.0902840569615,-2.305143,0.4743068,-1.452377,19.40557,13.33665,354.1223
21752,0.0166704,11.1069544572383,-2.305299,0.4743674,-1.452447,19.38661,13.27636,354.1065
21756,0.0166704,11.1236248575151,-2.30549,0.474503,-1.452517,19.34184,13.16771,354.0818
21758,0.0166606,11.1402854584157,-2.30566,0.4746389,-1.452592,19.31562,13.1182,354.0796
21762,0.0166674,11.1569528579712,-2.305906,0.4749731,-1.452688,19.24642,13.03192,354.085
21766,0.0166706,11.173623457551,-2.305967,0.4751619,-1.452686,19.2051,12.98673,354.0931
21770,0.0166662,11.190289657563,-2.306319,0.4755255,-1.452826,19.13209,12.9147,354.1194
21772,0.016664,11.206953657791,-2.306589,0.4756773,-1.452911,19.0869,12.86811,354.1387
21776,0.0166665,11.2236201576889,-2.307184,0.4760599,-1.453083,18.99479,12.77326,354.1777
21778,0.0166681,11.2402882575989,-2.307431,0.4762688,-1.453128,18.94986,12.72447,354.1929
21784,0.0166664,11.2569546569139,-2.307982,0.4766895,-1.453181,18.85435,12.62146,354.2127
21786,0.0166734,11.2736280560493,-2.308162,0.4769025,-1.453142,18.81048,12.57021,354.2226
21790,0.0166612,11.2902892567217,-2.308742,0.4772567,-1.453135,18.73861,12.47504,354.2508
21792,0.016669,11.3069582562894,-2.309082,0.477411,-1.453123,18.70236,12.41807,354.2734
21796,0.0166691,11.3236273564398,-2.309716,0.4776459,-1.453116,18.65326,12.32011,354.3242
21798,0.0166632,11.3402905557305,-2.310047,0.4777445,-1.453108,18.63592,12.27479,354.3566
21802,0.0166687,11.3569592554122,-2.310901,0.4778796,-1.453009,18.62411,12.2017,354.415
21806,0.0166668,11.3736260551959,-2.311266,0.477897,-1.452873,18.62651,12.16552,354.4505
21810,0.0166678,11.3902938552201,-2.312064,0.477936,-1.452818,18.62795,12.09812,354.5219
21812,0.0166663,11.4069601558149,-2.312429,0.4779529,-1.452798,18.63015,12.06832,354.5619
21816,0.0166686,11.4236287549138,-2.313072,0.4779339,-1.452673,18.63799,12.02209,354.6354
21818,0.0166651,11.4402938541025,-2.31349,0.4779125,-1.452655,18.64304,12.00113,354.6786
21822,0.0166712,11.456965053454,-2.314073,0.4778198,-1.452506,18.66264,11.9673,354.7702
21826,0.0166662,11.473631253466,-2.31452,0.4777559,-1.452497,18.67636,11.9494,354.8208
21830,0.0170108,11.4906420540065,-2.315096,0.4776537,-1.452376,18.70314,11.92336,354.9152
21832,0.0166639,11.5073059536517,-2.315283,0.4775824,-1.452307,18.7209,11.90901,354.9651
21836,0.016666,11.5239719543606,-2.315662,0.4774233,-1.452107,18.75429,11.9,355.0562
21838,0.0166699,11.5406418535858,-2.315888,0.4773328,-1.45204,18.77512,11.89454,355.1033
21842,0.0166639,11.557305753231,-2.316211,0.4771576,-1.451843,18.82634,11.89281,355.1789
21846,0.0166675,11.5739732533693,-2.316388,0.4770546,-1.451792,18.85605,11.89383,355.212
21850,0.016672,11.5906452536583,-2.31656,0.4769079,-1.451611,18.92555,11.89893,355.2684
21852,0.0166668,11.607312053442,-2.316631,0.4768381,-1.451505,18.96147,11.90708,355.2863
21856,0.0166629,11.6239749528468,-2.31662,0.4766817,-1.451299,19.03611,11.92378,355.3111
21858,0.0166697,11.640644652769,-2.316607,0.4766469,-1.451225,19.06966,11.93337,355.3144
21862,0.0166693,11.6573139522225,-2.316601,0.4764481,-1.451105,19.13857,11.95093,355.3111
21866,0.0166618,11.6739757526666,-2.316553,0.4763443,-1.451023,19.1751,11.95795,355.3089
21870,0.0166721,11.6906478535384,-2.316335,0.4762144,-1.45081,19.23021,11.9728,355.3082
21872,0.0166639,11.7073117531836,-2.31617,0.476238,-1.450685,19.25697,11.98592,355.3029
21876,0.0166681,11.7239798530936,-2.316077,0.4761049,-1.450603,19.30579,12.011,355.2823
21878,0.0166651,11.7406449522823,-2.315936,0.4760982,-1.450526,19.3271,12.02446,355.2712
21884,0.0166691,11.7573140524328,-2.31586,0.4759656,-1.450427,19.37332,12.04798,355.2633
21886,0.016666,11.7739800531417,-2.315826,0.4759309,-1.450367,19.39589,12.0588,355.2672
21890,0.0166715,11.7906515523791,-2.315628,0.4759388,-1.450175,19.43591,12.07514,355.2787
21892,0.0166666,11.8073181528598,-2.315594,0.4759123,-1.450114,19.45171,12.08237,355.2811
21896,0.0166635,11.8239816520363,-2.315537,0.4758445,-1.449988,19.48059,12.09804,355.2904
21898,0.0166665,11.8406481519341,-2.315416,0.4758583,-1.449871,19.49905,12.10102,355.2927
21902,0.0166696,11.8573177512735,-2.315383,0.4757901,-1.449767,19.52172,12.11251,355.3071
21906,0.0166649,11.8739826511592,-2.315285,0.4757685,-1.449659,19.53355,12.11881,355.3142
21910,0.0166686,11.8906512502581,-2.315186,0.4757278,-1.449525,19.55779,12.13921,355.327
21912,0.0166719,11.9073231499642,-2.315231,0.4756756,-1.44951,19.56802,12.15348,355.3373
21916,0.0166682,11.9239913504571,-2.315076,0.4756717,-1.449369,19.59076,12.17922,355.3594
21918,0.0166647,11.9406560510397,-2.314961,0.475671,-1.449317,19.60235,12.19604,355.3735
21922,0.0166699,11.9573259502649,-2.314897,0.4756078,-1.449271,19.61463,12.22971,355.4049
21926,0.0166621,11.9739880505949,-2.314898,0.4755976,-1.449244,19.61809,12.25241,355.4176
21930,0.0166733,11.9906613510102,-2.314864,0.4755887,-1.449204,19.61495,12.29543,355.4235
21932,0.0166665,12.007327850908,-2.314864,0.4755847,-1.449193,19.61474,12.32355,355.4289
21936,0.0166666,12.0239944513887,-2.314901,0.475568,-1.449214,19.61725,12.36639,355.4501
21938,0.0166664,12.0406608507037,-2.314956,0.4755563,-1.449239,19.62201,12.38592,355.4673
21942,0.0166659,12.0573267508298,-2.315057,0.4755713,-1.449273,19.62896,12.42385,355.5005
21946,0.0166645,12.0739912502468,-2.315088,0.4755632,-1.449292,19.62814,12.4508,355.5226
21950,0.0166681,12.0906593501568,-2.315279,0.4755618,-1.449381,19.62519,12.49764,355.5656
21952,0.0166662,12.1073255501688,-2.315429,0.4755706,-1.449442,19.61896,12.52207,355.593
21956,0.0166689,12.1239944510162,-2.315624,0.4756487,-1.449502,19.60888,12.56295,355.6432
21958,0.0166645,12.1406589504331,-2.315875,0.4756353,-1.449615,19.60088,12.57791,355.6631
21962,0.0166738,12.1573327500373,-2.316268,0.4756436,-1.449784,19.58613,12.61104,355.7124
21966,0.0166603,12.1739930491894,-2.31633,0.4756964,-1.449803,19.57812,12.62515,355.7383
21970,0.0166679,12.1906609497964,-2.316581,0.4757996,-1.449912,19.55134,12.6419,355.7895
21972,0.0166659,12.2073268499225,-2.316851,0.4758659,-1.450017,19.53087,12.647,355.8223
21976,0.0166725,12.2239993494004,-2.317237,0.4760256,-1.450115,19.49491,12.64084,355.8865
21978,0.0166652,12.2406645491719,-2.317532,0.4760854,-1.450201,19.47655,12.63218,355.916
21982,0.0166665,12.2573310490698,-2.317977,0.4762555,-1.450285,19.44808,12.60016,355.9773
21986,0.0166662,12.2739972490817,-2.318218,0.476346,-1.450321,19.43817,12.57364,356.0105
21990,0.0166703,12.2906675487757,-2.318946,0.4764688,-1.450483,19.43221,12.52186,356.0648
21992,0.0166636,12.307331148535,-2.319231,0.4765484,-1.450541,19.43071,12.49394,356.0888
21996,0.016674,12.3240051493049,-2.319911,0.4765973,-1.450726,19.43054,12.43555,356.1444
21998,0.0166657,12.3406708501279,-2.320241,0.4766537,-1.450807,19.43181,12.4099,356.1703
22002,0.0166639,12.3573347497731,-2.320896,0.4767662,-1.450977,19.43134,12.36875,356.2247
22004,0.0166661,12.3740008492023,-2.321265,0.4768423,-1.451082,19.43143,12.34914,356.2567
22010,0.0166671,12.3906679488719,-2.321993,0.4769927,-1.451317,19.42349,12.3265,356.3134
22012,0.0166703,12.4073382485658,-2.322326,0.4770259,-1.451318,19.41221,12.32061,356.3398
22016,0.0166659,12.4240041486919,-2.323061,0.4772461,-1.451524,19.37097,12.32195,356.3923
22018,0.0168805,12.4408846478909,-2.323321,0.4774352,-1.451566,19.34859,12.32561,356.4165
22022,0.0166726,12.4575572479516,-2.324002,0.4777134,-1.451784,19.28638,12.34954,356.4689
22026,0.0166603,12.4742175471038,-2.324332,0.4778287,-1.451911,19.25679,12.3649,356.4955
22030,0.0166695,12.4908870477229,-2.324851,0.4780936,-1.452099,19.20257,12.40196,356.5515
22032,0.0166644,12.5075514484197,-2.324968,0.4782249,-1.452169,19.17065,12.42388,356.571
22036,0.0166713,12.5242227483541,-2.325471,0.4783508,-1.452432,19.1252,12.46478,356.5738
22038,0.016668,12.5408907476813,-2.325778,0.478367,-1.452595,19.10604,12.48463,356.5693
22042,0.0166732,12.5575639475137,-2.326011,0.4784747,-1.452724,19.08783,12.52112,356.562
22046,0.0166597,12.5742236468941,-2.326221,0.4784722,-1.452836,19.08478,12.53958,356.563
22050,0.0166729,12.5908965468407,-2.326474,0.4784019,-1.453008,19.09959,12.57316,356.5596
22052,0.0178462,12.6087427474558,-2.326576,0.4783535,-1.453111,19.11501,12.58718,356.5492
22056,0.0166878,12.625430546701,-2.326672,0.4782726,-1.453264,19.14715,12.62075,356.5052
22058,0.0166454,12.6420759465545,-2.326693,0.4782523,-1.453331,19.15498,12.64119,356.4763
22062,0.0166679,12.6587438471615,-2.326651,0.4781585,-1.453498,19.16045,12.6819,356.4138
22064,0.0166662,12.6754100471735,-2.326607,0.4780969,-1.453611,19.16401,12.70567,356.3828
22070,0.0166674,12.6920774467289,-2.326474,0.4780241,-1.453857,19.17203,12.75974,356.3177
22072,0.0166671,12.7087445463985,-2.32631,0.4779627,-1.453984,19.17387,12.79295,356.2804
22076,0.0166674,12.725411945954,-2.325801,0.4778816,-1.454199,19.16827,12.86819,356.188
22078,0.0166662,12.7420781459659,-2.325469,0.4778938,-1.454295,19.168,12.91406,356.1256
22082,0.0166711,12.7587492465973,-2.32482,0.4778625,-1.454588,19.17664,13.00344,355.985
22086,0.0166634,12.7754126470536,-2.324327,0.4778419,-1.454737,19.1851,13.05155,355.9099
22090,0.0166712,12.7920838464051,-2.323432,0.4777372,-1.45508,19.21313,13.14869,355.7453
22092,0.016667,12.8087508454919,-2.322956,0.4776497,-1.455262,19.22866,13.2044,355.6566
22096,0.0166691,12.8254199456424,-2.321891,0.4775516,-1.455638,19.25771,13.31893,355.4714
22098,0.0166655,12.8420854452997,-2.32121,0.4775592,-1.455816,19.26709,13.36896,355.3813
22102,0.0166666,12.8587520457804,-2.319999,0.4774564,-1.456194,19.28131,13.46888,355.2144
22104,0.0166681,12.8754201456904,-2.319376,0.4773954,-1.456327,19.28555,13.52052,355.1272
22110,0.016666,12.8920861463994,-2.31819,0.4772474,-1.456675,19.2868,13.61392,354.963
22112,0.0166666,12.9087527468801,-2.317578,0.4771731,-1.456807,19.29167,13.65321,354.8849
22116,0.0166678,12.9254205469042,-2.316292,0.4770644,-1.457065,19.30759,13.73216,354.7334
22118,0.016666,12.9420865476131,-2.31571,0.4769897,-1.457212,19.31569,13.76705,354.6578
22122,0.0166668,12.9587533473969,-2.314417,0.4767982,-1.457534,19.33936,13.82979,354.5155
22126,0.0166671,12.9754204470664,-2.313673,0.476688,-1.457627,19.35788,13.8505,354.4529
22130,0.0166684,12.9920888468623,-2.312671,0.476431,-1.45794,19.39453,13.89286,354.3386
22132,0.0166658,13.0087546464056,-2.312112,0.4762887,-1.458112,19.41772,13.91065,354.2799
22136,0.0166674,13.025422045961,-2.310877,0.4760099,-1.458307,19.46517,13.95049,354.174
22138,0.0166665,13.0420885458589,-2.310288,0.4759147,-1.458464,19.48657,13.97408,354.1269
22142,0.0166667,13.0587552450597,-2.309116,0.475641,-1.458721,19.52865,14.0219,354.0487
22146,0.0168082,13.0755634456873,-2.308544,0.4755288,-1.458756,19.54737,14.04339,354.0113
22150,0.016672,13.0922354459763,-2.307417,0.4753219,-1.459,19.57301,14.08349,353.9409
22152,0.016664,13.1088994462043,-2.306898,0.4751807,-1.459129,19.58187,14.10748,353.9007
22156,0.0166677,13.1255671456456,-2.305895,0.4750583,-1.459408,19.58882,14.1519,353.814
22158,0.0166648,13.1422319449484,-2.305416,0.474999,-1.459552,19.58743,14.17535,353.7762
22162,0.0166672,13.1588991452008,-2.304486,0.4748203,-1.459829,19.58329,14.22237,353.7118
22166,0.0166667,13.1755658444017,-2.304003,0.474781,-1.459924,19.58355,14.24591,353.6823
22170,0.0166707,13.1922365445644,-2.303074,0.4746847,-1.460122,19.58839,14.2985,353.6099
22172,0.016664,13.2089005447924,-2.302672,0.4747266,-1.46022,19.58663,14.31886,353.5774
22176,0.016667,13.2255675438792,-2.30179,0.4746439,-1.460435,19.58386,14.36893,353.5012
22178,0.0166667,13.24223424308,-2.301422,0.474592,-1.460512,19.58542,14.39289,353.4666
22182,0.0166663,13.2589005436748,-2.300671,0.4746719,-1.46067,19.59636,14.44093,353.3963
22186,0.0166668,13.2755673434585,-2.300304,0.4746051,-1.460732,19.61099,14.46314,353.3587
22190,0.0166671,13.2922344431281,-2.29962,0.4745402,-1.460861,19.63885,14.50762,353.2971
